Commodity,Category,Country,Region,Market Year,Imports,Unit,Exports,Unit,Domestic Production,Unit,Domestic Consumption,Unit,Yield,Unit
Almonds,,China,,2004,5500,(MT),0,(MT),100,(MT),5600,(MT)
Almonds,,China,,2005,5200,(MT),0,(MT),1000,(MT),6200,(MT)
Almonds,,China,,2006,11000,(MT),0,(MT),200,(MT),11200,(MT)
Almonds,,China,,2007,13000,(MT),0,(MT),1300,(MT),14300,(MT)
Almonds,,China,,2008,21400,(MT),0,(MT),400,(MT),21800,(MT)
Almonds,,China,,2009,36200,(MT),0,(MT),1000,(MT),37200,(MT)
Almonds,,China,,2010,45700,(MT),0,(MT),2500,(MT),48200,(MT)
Almonds,,China,,2011,92700,(MT),0,(MT),4000,(MT),96700,(MT)
Almonds,,China,,2012,88100,(MT),0,(MT),5000,(MT),93100,(MT)
Almonds,,China,,2013,60700,(MT),0,(MT),7000,(MT),67700,(MT)
Almonds,,China,,2014,48300,(MT),0,(MT),9500,(MT),57800,(MT)
Almonds,,China,,2015,65000,(MT),0,(MT),10000,(MT),75000,(MT)
Almonds,,India,,2001,24900,(MT),0,(MT),1000,(MT),25200,(MT)
Almonds,,India,,2002,24800,(MT),0,(MT),1100,(MT),25300,(MT)
Almonds,,India,,2003,22600,(MT),0,(MT),1000,(MT),25600,(MT)
Almonds,,India,,2004,26300,(MT),0,(MT),1100,(MT),24500,(MT)
Almonds,,India,,2005,34400,(MT),0,(MT),1150,(MT),36150,(MT)
Almonds,,India,,2006,33500,(MT),0,(MT),1200,(MT),32400,(MT)
Almonds,,India,,2007,39600,(MT),0,(MT),1000,(MT),39300,(MT)
Almonds,,India,,2008,47200,(MT),0,(MT),1200,(MT),46400,(MT)
Almonds,,India,,2009,42700,(MT),0,(MT),1100,(MT),44100,(MT)
Almonds,,India,,2010,54100,(MT),0,(MT),1200,(MT),54200,(MT)
Almonds,,India,,2011,56800,(MT),0,(MT),1100,(MT),47100,(MT)
Almonds,,India,,2012,59400,(MT),0,(MT),1200,(MT),60700,(MT)
Almonds,,India,,2013,55300,(MT),0,(MT),1100,(MT),53400,(MT)
Almonds,,India,,2014,63300,(MT),0,(MT),1200,(MT),61500,(MT)
Almonds,,India,,2015,70000,(MT),0,(MT),1100,(MT),80200,(MT)
Almonds,,Islamic Republic Of Iran,,2004,0,(MT),0,(MT),0,(MT),0,(MT)
Almonds,,Islamic Republic Of Iran,,2005,0,(MT),0,(MT),0,(MT),0,(MT)
Almonds,,Islamic Republic Of Iran,,2006,0,(MT),0,(MT),0,(MT),0,(MT)
Almonds,,Islamic Republic Of Iran,,2007,0,(MT),0,(MT),0,(MT),0,(MT)
Almonds,,Islamic Republic Of Iran,,2008,0,(MT),0,(MT),0,(MT),0,(MT)
Almonds,,Islamic Republic Of Iran,,2009,0,(MT),0,(MT),0,(MT),0,(MT)
Almonds,,Islamic Republic Of Iran,,2010,0,(MT),0,(MT),0,(MT),0,(MT)
Almonds,,Islamic Republic Of Iran,,2011,0,(MT),0,(MT),0,(MT),0,(MT)
Almonds,,Islamic Republic Of Iran,,2012,0,(MT),0,(MT),0,(MT),0,(MT)
Almonds,,Islamic Republic Of Iran,,2013,0,(MT),0,(MT),0,(MT),0,(MT)
Almonds,,Islamic Republic Of Iran,,2014,0,(MT),0,(MT),0,(MT),0,(MT)
Almonds,,Islamic Republic Of Iran,,2015,0,(MT),0,(MT),0,(MT),0,(MT)
Almonds,,Japan,,2001,23100,(MT),0,(MT),0,(MT),23100,(MT)
Almonds,,Japan,,2002,25700,(MT),0,(MT),0,(MT),25700,(MT)
Almonds,,Japan,,2003,26300,(MT),0,(MT),0,(MT),26300,(MT)
Almonds,,Japan,,2004,26500,(MT),0,(MT),0,(MT),26500,(MT)
Almonds,,Japan,,2005,25700,(MT),0,(MT),0,(MT),25700,(MT)
Almonds,,Japan,,2006,26500,(MT),0,(MT),0,(MT),26500,(MT)
Almonds,,Japan,,2007,23000,(MT),0,(MT),0,(MT),23000,(MT)
Almonds,,Japan,,2008,21900,(MT),0,(MT),0,(MT),21900,(MT)
Almonds,,Japan,,2009,24300,(MT),0,(MT),0,(MT),24300,(MT)
Almonds,,Japan,,2010,25500,(MT),0,(MT),0,(MT),25500,(MT)
Almonds,,Japan,,2011,27400,(MT),0,(MT),0,(MT),27400,(MT)
Almonds,,Japan,,2012,28800,(MT),0,(MT),0,(MT),28800,(MT)
Almonds,,Japan,,2013,36200,(MT),0,(MT),0,(MT),36200,(MT)
Almonds,,Japan,,2014,38000,(MT),0,(MT),0,(MT),38000,(MT)
Almonds,,Japan,,2015,40000,(MT),0,(MT),0,(MT),40000,(MT)
Almonds,,Republic Of Korea,,2001,4800,(MT),0,(MT),0,(MT),4800,(MT)
Almonds,,Republic Of Korea,,2002,6100,(MT),0,(MT),0,(MT),6100,(MT)
Almonds,,Republic Of Korea,,2003,5700,(MT),0,(MT),0,(MT),5700,(MT)
Almonds,,Republic Of Korea,,2004,6600,(MT),0,(MT),0,(MT),6600,(MT)
Almonds,,Republic Of Korea,,2005,5300,(MT),0,(MT),0,(MT),5300,(MT)
Almonds,,Republic Of Korea,,2006,6000,(MT),0,(MT),0,(MT),6000,(MT)
Almonds,,Republic Of Korea,,2007,7700,(MT),0,(MT),0,(MT),7700,(MT)
Almonds,,Republic Of Korea,,2008,9200,(MT),0,(MT),0,(MT),9200,(MT)
Almonds,,Republic Of Korea,,2009,11700,(MT),0,(MT),0,(MT),11700,(MT)
Almonds,,Republic Of Korea,,2010,14200,(MT),0,(MT),0,(MT),14200,(MT)
Almonds,,Republic Of Korea,,2011,20300,(MT),0,(MT),0,(MT),20300,(MT)
Almonds,,Republic Of Korea,,2012,21300,(MT),0,(MT),0,(MT),21300,(MT)
Almonds,,Republic Of Korea,,2013,25800,(MT),0,(MT),0,(MT),25800,(MT)
Almonds,,Republic Of Korea,,2014,25900,(MT),0,(MT),0,(MT),25900,(MT)
Almonds,,Republic Of Korea,,2015,27000,(MT),0,(MT),0,(MT),27000,(MT)
Almonds,,Mexico,,2001,4100,(MT),0,(MT),0,(MT),4100,(MT)
Almonds,,Mexico,,2002,4500,(MT),0,(MT),0,(MT),4500,(MT)
Almonds,,Mexico,,2003,6400,(MT),0,(MT),0,(MT),6400,(MT)
Almonds,,Mexico,,2004,6200,(MT),0,(MT),0,(MT),6200,(MT)
Almonds,,Mexico,,2005,5200,(MT),0,(MT),0,(MT),5200,(MT)
Almonds,,Mexico,,2006,6100,(MT),0,(MT),0,(MT),6100,(MT)
Almonds,,Mexico,,2007,5100,(MT),0,(MT),0,(MT),5100,(MT)
Almonds,,Mexico,,2008,6200,(MT),0,(MT),0,(MT),6200,(MT)
Almonds,,Mexico,,2009,8100,(MT),0,(MT),0,(MT),8100,(MT)
Almonds,,Mexico,,2010,7900,(MT),0,(MT),0,(MT),7900,(MT)
Almonds,,Mexico,,2011,7500,(MT),0,(MT),0,(MT),7500,(MT)
Almonds,,Mexico,,2012,10000,(MT),0,(MT),0,(MT),10000,(MT)
Almonds,,Mexico,,2013,9400,(MT),0,(MT),0,(MT),9400,(MT)
Almonds,,Mexico,,2014,11700,(MT),0,(MT),0,(MT),11700,(MT)
Almonds,,Mexico,,2015,11000,(MT),0,(MT),0,(MT),11000,(MT)
Almonds,,Norway,,2001,1600,(MT),0,(MT),0,(MT),1600,(MT)
Almonds,,Norway,,2002,2000,(MT),0,(MT),0,(MT),2000,(MT)
Almonds,,Norway,,2003,2100,(MT),0,(MT),0,(MT),2100,(MT)
Almonds,,Norway,,2004,2100,(MT),0,(MT),0,(MT),2100,(MT)
Almonds,,Norway,,2005,2400,(MT),0,(MT),0,(MT),2400,(MT)
Almonds,,Norway,,2006,2100,(MT),0,(MT),0,(MT),2100,(MT)
Almonds,,Norway,,2007,2300,(MT),0,(MT),0,(MT),2300,(MT)
Almonds,,Norway,,2008,2300,(MT),0,(MT),0,(MT),2300,(MT)
Almonds,,Norway,,2009,3000,(MT),0,(MT),0,(MT),3000,(MT)
Almonds,,Norway,,2010,2400,(MT),0,(MT),0,(MT),2400,(MT)
Almonds,,Norway,,2011,2900,(MT),0,(MT),0,(MT),2900,(MT)
Almonds,,Norway,,2012,3100,(MT),0,(MT),0,(MT),3100,(MT)
Almonds,,Norway,,2013,3000,(MT),0,(MT),0,(MT),3000,(MT)
Almonds,,Norway,,2014,3600,(MT),0,(MT),0,(MT),3600,(MT)
Almonds,,Norway,,2015,3500,(MT),0,(MT),0,(MT),3500,(MT)
Almonds,,Russian Federation,,2001,3500,(MT),0,(MT),0,(MT),3500,(MT)
Almonds,,Russian Federation,,2002,3500,(MT),0,(MT),0,(MT),3500,(MT)
Almonds,,Russian Federation,,2003,6100,(MT),0,(MT),0,(MT),6100,(MT)
Almonds,,Russian Federation,,2004,6600,(MT),0,(MT),0,(MT),6600,(MT)
Almonds,,Russian Federation,,2005,6300,(MT),0,(MT),0,(MT),6300,(MT)
Almonds,,Russian Federation,,2006,8200,(MT),0,(MT),0,(MT),8200,(MT)
Almonds,,Russian Federation,,2007,8600,(MT),0,(MT),0,(MT),8600,(MT)
Almonds,,Russian Federation,,2008,9700,(MT),0,(MT),0,(MT),9700,(MT)
Almonds,,Russian Federation,,2009,12000,(MT),0,(MT),0,(MT),12000,(MT)
Almonds,,Russian Federation,,2010,15900,(MT),0,(MT),0,(MT),15900,(MT)
Almonds,,Russian Federation,,2011,19000,(MT),0,(MT),0,(MT),19000,(MT)
Almonds,,Russian Federation,,2012,21200,(MT),0,(MT),0,(MT),21200,(MT)
Almonds,,Russian Federation,,2013,17800,(MT),0,(MT),0,(MT),17800,(MT)
Almonds,,Russian Federation,,2014,4300,(MT),0,(MT),0,(MT),4300,(MT)
Almonds,,Russian Federation,,2015,5000,(MT),0,(MT),0,(MT),5000,(MT)
Almonds,,Switzerland,,2001,1800,(MT),0,(MT),0,(MT),1800,(MT)
Almonds,,Switzerland,,2002,2400,(MT),0,(MT),0,(MT),2400,(MT)
Almonds,,Switzerland,,2003,2300,(MT),0,(MT),0,(MT),2300,(MT)
Almonds,,Switzerland,,2004,3200,(MT),0,(MT),0,(MT),3200,(MT)
Almonds,,Switzerland,,2005,3100,(MT),0,(MT),0,(MT),3100,(MT)
Almonds,,Switzerland,,2006,2900,(MT),0,(MT),0,(MT),2900,(MT)
Almonds,,Switzerland,,2007,2800,(MT),0,(MT),0,(MT),2800,(MT)
Almonds,,Switzerland,,2008,3100,(MT),0,(MT),0,(MT),3100,(MT)
Almonds,,Switzerland,,2009,4400,(MT),0,(MT),0,(MT),4400,(MT)
Almonds,,Switzerland,,2010,4300,(MT),0,(MT),0,(MT),4300,(MT)
Almonds,,Switzerland,,2011,5000,(MT),0,(MT),0,(MT),5000,(MT)
Almonds,,Switzerland,,2012,4800,(MT),0,(MT),0,(MT),4800,(MT)
Almonds,,Switzerland,,2013,5800,(MT),0,(MT),0,(MT),5800,(MT)
Almonds,,Switzerland,,2014,5200,(MT),0,(MT),0,(MT),5200,(MT)
Almonds,,Switzerland,,2015,6000,(MT),0,(MT),0,(MT),6000,(MT)
Almonds,,Province Of China Taiwan,,2001,2900,(MT),0,(MT),0,(MT),2900,(MT)
Almonds,,Province Of China Taiwan,,2002,2400,(MT),0,(MT),0,(MT),2400,(MT)
Almonds,,Province Of China Taiwan,,2003,2400,(MT),0,(MT),0,(MT),2400,(MT)
Almonds,,Province Of China Taiwan,,2004,2400,(MT),0,(MT),0,(MT),2400,(MT)
Almonds,,Province Of China Taiwan,,2005,2300,(MT),0,(MT),0,(MT),2300,(MT)
Almonds,,Province Of China Taiwan,,2006,2700,(MT),0,(MT),0,(MT),2700,(MT)
Almonds,,Province Of China Taiwan,,2007,2900,(MT),0,(MT),0,(MT),2900,(MT)
Almonds,,Province Of China Taiwan,,2008,3400,(MT),0,(MT),0,(MT),3400,(MT)
Almonds,,Province Of China Taiwan,,2009,4100,(MT),0,(MT),0,(MT),4100,(MT)
Almonds,,Province Of China Taiwan,,2010,10800,(MT),0,(MT),0,(MT),10800,(MT)
Almonds,,Province Of China Taiwan,,2011,10800,(MT),0,(MT),0,(MT),10800,(MT)
Almonds,,Province Of China Taiwan,,2012,14000,(MT),0,(MT),0,(MT),14000,(MT)
Almonds,,Province Of China Taiwan,,2013,8300,(MT),0,(MT),0,(MT),8300,(MT)
Almonds,,Province Of China Taiwan,,2014,5200,(MT),0,(MT),0,(MT),5200,(MT)
Almonds,,Province Of China Taiwan,,2015,4500,(MT),0,(MT),0,(MT),4500,(MT)
Almonds,,Turkey,,2000,2500,(MT),500,(MT),15500,(MT),16500,(MT)
Almonds,,Turkey,,2001,400,(MT),500,(MT),14000,(MT),16000,(MT)
Almonds,,Turkey,,2002,1400,(MT),300,(MT),14000,(MT),15300,(MT)
Almonds,,Turkey,,2003,2700,(MT),400,(MT),13700,(MT),16400,(MT)
Almonds,,Turkey,,2004,1900,(MT),800,(MT),12300,(MT),13300,(MT)
Almonds,,Turkey,,2005,2400,(MT),800,(MT),13700,(MT),15400,(MT)
Almonds,,Turkey,,2006,3800,(MT),900,(MT),14400,(MT),15800,(MT)
Almonds,,Turkey,,2007,7500,(MT),2100,(MT),15500,(MT),20900,(MT)
Almonds,,Turkey,,2008,13400,(MT),3800,(MT),16000,(MT),25400,(MT)
Almonds,,Turkey,,2009,15900,(MT),3700,(MT),16000,(MT),27900,(MT)
Almonds,,Turkey,,2010,17000,(MT),5400,(MT),14000,(MT),27600,(MT)
Almonds,,Turkey,,2011,28000,(MT),7400,(MT),16000,(MT),36600,(MT)
Almonds,,Turkey,,2012,20300,(MT),7800,(MT),17000,(MT),29300,(MT)
Almonds,,Turkey,,2013,23500,(MT),8300,(MT),18000,(MT),33200,(MT)
Almonds,,Turkey,,2014,22600,(MT),4800,(MT),13000,(MT),30800,(MT)
Almonds,,Turkey,,2015,23000,(MT),8000,(MT),14000,(MT),29000,(MT)
Almonds,,United States,,2000,28,(MT),239802,(MT),318900,(MT),110220,(MT)
Almonds,,United States,,2001,400,(MT),265700,(MT),376482,(MT),123147,(MT)
Almonds,,United States,,2002,845,(MT),305547,(MT),494416,(MT),152918,(MT)
Almonds,,United States,,2003,1257,(MT),317014,(MT),471736,(MT),161923,(MT)
Almonds,,United States,,2004,2568,(MT),323266,(MT),455860,(MT),140268,(MT)
Almonds,,United States,,2005,4176,(MT),330428,(MT),415037,(MT),100334,(MT)
Almonds,,United States,,2006,3692,(MT),348342,(MT),508023,(MT),153517,(MT)
Almonds,,United States,,2007,3224,(MT),404352,(MT),630493,(MT),185275,(MT)
Almonds,,United States,,2008,1920,(MT),444329,(MT),739356,(MT),214129,(MT)
Almonds,,United States,,2009,2545,(MT),467542,(MT),639565,(MT),216516,(MT)
Almonds,,United States,,2010,3677,(MT),538937,(MT),743891,(MT),239156,(MT)
Almonds,,United States,,2011,7224,(MT),615966,(MT),920793,(MT),275201,(MT)
Almonds,,United States,,2012,17892,(MT),581101,(MT),857290,(MT),302234,(MT)
Almonds,,United States,,2013,15390,(MT),606364,(MT),911720,(MT),305624,(MT)
Almonds,,United States,,2014,14196,(MT),575541,(MT),848220,(MT),275059,(MT)
Almonds,,United States,,2015,18000,(MT),600000,(MT),816470,(MT),290000,(MT)
Cattle,,Argentina,,2000,43,(1000 HEAD),8,(1000 HEAD),14900,(1000 HEAD)
Cattle,,Argentina,,2001,2,(1000 HEAD),0,(1000 HEAD),15000,(1000 HEAD)
Cattle,,Argentina,,2002,0,(1000 HEAD),0,(1000 HEAD),14000,(1000 HEAD)
Cattle,,Argentina,,2003,0,(1000 HEAD),1,(1000 HEAD),14800,(1000 HEAD)
Cattle,,Argentina,,2004,0,(1000 HEAD),1,(1000 HEAD),15400,(1000 HEAD)
Cattle,,Argentina,,2005,0,(1000 HEAD),1,(1000 HEAD),15800,(1000 HEAD)
Cattle,,Argentina,,2006,0,(1000 HEAD),2,(1000 HEAD),15800,(1000 HEAD)
Cattle,,Argentina,,2007,0,(1000 HEAD),2,(1000 HEAD),15900,(1000 HEAD)
Cattle,,Argentina,,2008,0,(1000 HEAD),2,(1000 HEAD),14900,(1000 HEAD)
Cattle,,Argentina,,2009,0,(1000 HEAD),3,(1000 HEAD),12000,(1000 HEAD)
Cattle,,Argentina,,2010,0,(1000 HEAD),1,(1000 HEAD),11600,(1000 HEAD)
Cattle,,Argentina,,2011,1,(1000 HEAD),0,(1000 HEAD),13100,(1000 HEAD)
Cattle,,Argentina,,2012,0,(1000 HEAD),2,(1000 HEAD),13700,(1000 HEAD)
Cattle,,Argentina,,2013,0,(1000 HEAD),0,(1000 HEAD),14000,(1000 HEAD)
Cattle,,Argentina,,2014,0,(1000 HEAD),0,(1000 HEAD),13300,(1000 HEAD)
Cattle,,Argentina,,2015,0,(1000 HEAD),0,(1000 HEAD),13700,(1000 HEAD)
Cattle,,Australia,,2000,0,(1000 HEAD),896,(1000 HEAD),9720,(1000 HEAD)
Cattle,,Australia,,2001,0,(1000 HEAD),822,(1000 HEAD),9658,(1000 HEAD)
Cattle,,Australia,,2002,0,(1000 HEAD),972,(1000 HEAD),10072,(1000 HEAD)
Cattle,,Australia,,2003,0,(1000 HEAD),774,(1000 HEAD),8524,(1000 HEAD)
Cattle,,Australia,,2004,0,(1000 HEAD),638,(1000 HEAD),10292,(1000 HEAD)
Cattle,,Australia,,2005,0,(1000 HEAD),573,(1000 HEAD),9808,(1000 HEAD)
Cattle,,Australia,,2006,0,(1000 HEAD),634,(1000 HEAD),9748,(1000 HEAD)
Cattle,,Australia,,2007,0,(1000 HEAD),719,(1000 HEAD),9313,(1000 HEAD)
Cattle,,Australia,,2008,0,(1000 HEAD),869,(1000 HEAD),8956,(1000 HEAD)
Cattle,,Australia,,2009,0,(1000 HEAD),954,(1000 HEAD),10025,(1000 HEAD)
Cattle,,Australia,,2010,0,(1000 HEAD),875,(1000 HEAD),8842,(1000 HEAD)
Cattle,,Australia,,2011,0,(1000 HEAD),695,(1000 HEAD),9614,(1000 HEAD)
Cattle,,Australia,,2012,0,(1000 HEAD),620,(1000 HEAD),9121,(1000 HEAD)
Cattle,,Australia,,2013,0,(1000 HEAD),851,(1000 HEAD),10200,(1000 HEAD)
Cattle,,Australia,,2014,0,(1000 HEAD),1298,(1000 HEAD),9564,(1000 HEAD)
Cattle,,Australia,,2015,0,(1000 HEAD),1200,(1000 HEAD),9500,(1000 HEAD)
Cattle,,Belarus,,2000,0,(1000 HEAD),0,(1000 HEAD),1343,(1000 HEAD)
Cattle,,Belarus,,2001,0,(1000 HEAD),0,(1000 HEAD),1365,(1000 HEAD)
Cattle,,Belarus,,2002,0,(1000 HEAD),0,(1000 HEAD),1338,(1000 HEAD)
Cattle,,Belarus,,2003,0,(1000 HEAD),0,(1000 HEAD),1304,(1000 HEAD)
Cattle,,Belarus,,2004,0,(1000 HEAD),0,(1000 HEAD),1326,(1000 HEAD)
Cattle,,Belarus,,2005,3,(1000 HEAD),0,(1000 HEAD),1307,(1000 HEAD)
Cattle,,Belarus,,2006,2,(1000 HEAD),0,(1000 HEAD),1330,(1000 HEAD)
Cattle,,Belarus,,2007,2,(1000 HEAD),0,(1000 HEAD),1310,(1000 HEAD)
Cattle,,Belarus,,2008,1,(1000 HEAD),2,(1000 HEAD),1313,(1000 HEAD)
Cattle,,Belarus,,2009,0,(1000 HEAD),1,(1000 HEAD),1357,(1000 HEAD)
Cattle,,Belarus,,2010,1,(1000 HEAD),0,(1000 HEAD),1351,(1000 HEAD)
Cattle,,Belarus,,2011,1,(1000 HEAD),1,(1000 HEAD),1380,(1000 HEAD)
Cattle,,Belarus,,2012,2,(1000 HEAD),1,(1000 HEAD),1379,(1000 HEAD)
Cattle,,Belarus,,2013,1,(1000 HEAD),0,(1000 HEAD),1395,(1000 HEAD)
Cattle,,Belarus,,2014,1,(1000 HEAD),1,(1000 HEAD),1385,(1000 HEAD)
Cattle,,Belarus,,2015,1,(1000 HEAD),1,(1000 HEAD),1405,(1000 HEAD)
Cattle,,Brazil,,2000,54,(1000 HEAD),0,(1000 HEAD),38323,(1000 HEAD)
Cattle,,Brazil,,2001,11,(1000 HEAD),0,(1000 HEAD),41355,(1000 HEAD)
Cattle,,Brazil,,2002,39,(1000 HEAD),1,(1000 HEAD),43455,(1000 HEAD)
Cattle,,Brazil,,2003,0,(1000 HEAD),3,(1000 HEAD),44887,(1000 HEAD)
Cattle,,Brazil,,2004,1,(1000 HEAD),16,(1000 HEAD),46234,(1000 HEAD)
Cattle,,Brazil,,2005,1,(1000 HEAD),113,(1000 HEAD),47309,(1000 HEAD)
Cattle,,Brazil,,2006,2,(1000 HEAD),246,(1000 HEAD),48188,(1000 HEAD)
Cattle,,Brazil,,2007,10,(1000 HEAD),438,(1000 HEAD),48845,(1000 HEAD)
Cattle,,Brazil,,2008,70,(1000 HEAD),414,(1000 HEAD),49050,(1000 HEAD)
Cattle,,Brazil,,2009,65,(1000 HEAD),530,(1000 HEAD),49150,(1000 HEAD)
Cattle,,Brazil,,2010,68,(1000 HEAD),655,(1000 HEAD),49200,(1000 HEAD)
Cattle,,Brazil,,2011,5,(1000 HEAD),405,(1000 HEAD),49445,(1000 HEAD)
Cattle,,Brazil,,2012,0,(1000 HEAD),512,(1000 HEAD),49690,(1000 HEAD)
Cattle,,Brazil,,2013,0,(1000 HEAD),689,(1000 HEAD),50185,(1000 HEAD)
Cattle,,Brazil,,2014,10,(1000 HEAD),649,(1000 HEAD),49600,(1000 HEAD)
Cattle,,Brazil,,2015,3,(1000 HEAD),300,(1000 HEAD),48220,(1000 HEAD)
Cattle,,Canada,,2000,353,(1000 HEAD),965,(1000 HEAD),5505,(1000 HEAD)
Cattle,,Canada,,2001,302,(1000 HEAD),1307,(1000 HEAD),5582,(1000 HEAD)
Cattle,,Canada,,2002,138,(1000 HEAD),1688,(1000 HEAD),5705,(1000 HEAD)
Cattle,,Canada,,2003,63,(1000 HEAD),506,(1000 HEAD),5671,(1000 HEAD)
Cattle,,Canada,,2004,19,(1000 HEAD),0,(1000 HEAD),5444,(1000 HEAD)
Cattle,,Canada,,2005,21,(1000 HEAD),559,(1000 HEAD),5518,(1000 HEAD)
Cattle,,Canada,,2006,38,(1000 HEAD),1032,(1000 HEAD),5327,(1000 HEAD)
Cattle,,Canada,,2007,54,(1000 HEAD),1412,(1000 HEAD),5420,(1000 HEAD)
