food,category,country,region,year,exports,imports,production
Food,Category,Country,Region,Year,Exports MetricTon,Imports MetricTon,Production MetricTon
Soybean Oil,OIL,Canada,ARCTIC_AMERICA,1981,61293,117480,275081
Soybean Oil,OIL,China,EAST_ASIA,1981,20130,127990,1922475
Soybean Oil,OIL,Hong Kong,EAST_ASIA,1981,4000,6000,0
Soybean Oil,OIL,Japan,EAST_ASIA,1981,139257,979523,671796
Soybean Oil,OIL,North Korea,EAST_ASIA,1981,0,10000,94390
Soybean Oil,OIL,South Korea,EAST_ASIA,1981,16882,120349,121031
Soybean Oil,OIL,Taiwan,EAST_ASIA,1981,52731,273769,174196
Soybean Oil,OIL,Austria,EUROPE,1981,5000,43183,0
Soybean Oil,OIL,Belgium,EUROPE,1981,197444,329774,257000
Soybean Oil,OIL,Czechoslovakia,EUROPE,1981,0,14307,6098
Soybean Oil,OIL,Denmark,EUROPE,1981,6830,87698,31000
Soybean Oil,OIL,Finland,EUROPE,1981,6647,25241,22000
Soybean Oil,OIL,France,EUROPE,1981,188581,297896,148294
Soybean Oil,OIL,Germany,EUROPE,1981,348143,952198,622000
Soybean Oil,OIL,Greece,EUROPE,1981,41562,55077,33000
Soybean Oil,OIL,Hungary,EUROPE,1981,0,0,7869
Soybean Oil,OIL,Ireland,EUROPE,1981,0,19915,1000
Soybean Oil,OIL,Italy,EUROPE,1981,79575,387023,261647
Soybean Oil,OIL,Netherlands,EUROPE,1981,335992,638450,458000
Soybean Oil,OIL,Norway,EUROPE,1981,25124,76220,54000
Soybean Oil,OIL,Poland,EUROPE,1981,0,39235,8000
Soybean Oil,OIL,Portugal,EUROPE,1981,71562,92631,79000
Soybean Oil,OIL,Romania,EUROPE,1981,0,41724,133044
Soybean Oil,OIL,Somalia,EUROPE,1981,0,14000,0
Soybean Oil,OIL,Spain,EUROPE,1981,519026,650992,545098
Soybean Oil,OIL,Sweden,EUROPE,1981,3000,65549,0
Soybean Oil,OIL,Switzerland,EUROPE,1981,1000,13797,11000
Soybean Oil,OIL,United Kingdom,EUROPE,1981,34673,315070,204000
Soybean Oil,OIL,Yugoslavia,EUROPE,1981,1000,87025,59836
Soybean Oil,OIL,Costa Rica,MIDDLE_AMERICA,1981,0,2000,0
Soybean Oil,OIL,Dominican Republic,MIDDLE_AMERICA,1981,5549,42392,4000
Soybean Oil,OIL,El Salvador,MIDDLE_AMERICA,1981,0,2000,0
Soybean Oil,OIL,Guatemala,MIDDLE_AMERICA,1981,0,3000,183
Soybean Oil,OIL,Haiti,MIDDLE_AMERICA,1981,732,28627,11000
Soybean Oil,OIL,Jamaica,MIDDLE_AMERICA,1981,1098,13065,9000
Soybean Oil,OIL,Mexico,MIDDLE_AMERICA,1981,46738,261288,379440
Soybean Oil,OIL,Nicaragua,MIDDLE_AMERICA,1981,0,4294,3000
Soybean Oil,OIL,Panama,MIDDLE_AMERICA,1981,0,24000,0
Soybean Oil,OIL,Trinidad and Tobago,MIDDLE_AMERICA,1981,0,7000,0
Soybean Oil,OIL,Algeria,MIDDLE_EAST,1981,0,4000,0
Soybean Oil,OIL,Angola,MIDDLE_EAST,1981,0,15000,0
Soybean Oil,OIL,Cyprus,MIDDLE_EAST,1981,8000,19000,0
Soybean Oil,OIL,Egypt,MIDDLE_EAST,1981,0,34699,49790
Soybean Oil,OIL,Iran,MIDDLE_EAST,1981,0,285000,43875
Soybean Oil,OIL,Israel,MIDDLE_EAST,1981,9745,110709,91000
Soybean Oil,OIL,Jordan,MIDDLE_EAST,1981,0,2000,0
Soybean Oil,OIL,Lebanon,MIDDLE_EAST,1981,3000,9000,7000
Soybean Oil,OIL,Morocco,MIDDLE_EAST,1981,12562,172941,2000
Soybean Oil,OIL,Saudi Arabia,MIDDLE_EAST,1981,0,20000,0
Soybean Oil,OIL,Syria,MIDDLE_EAST,1981,0,10000,0
Soybean Oil,OIL,Tunisia,MIDDLE_EAST,1981,0,84000,0
Soybean Oil,OIL,Turkey,MIDDLE_EAST,1981,33366,161732,5745
Soybean Oil,OIL,Australia,OCEANIA,1981,366,31954,34091
Soybean Oil,OIL,New Zealand,OCEANIA,1981,0,10000,0
Soybean Oil,OIL,Russia,RUSSIA,1981,0,448291,376853
Soybean Oil,OIL,Argentina,SOUTH_AMERICA,1981,1030364,177917,1290450
Soybean Oil,OIL,Brazil,SOUTH_AMERICA,1981,3305726,1700962,7146805
Soybean Oil,OIL,Chile,SOUTH_AMERICA,1981,10000,94000,183
Soybean Oil,OIL,Colombia,SOUTH_AMERICA,1981,48477,174470,48117
Soybean Oil,OIL,Ecuador,SOUTH_AMERICA,1981,7000,51111,15405
Soybean Oil,OIL,Paraguay,SOUTH_AMERICA,1981,151890,54900,115800
Soybean Oil,OIL,Peru,SOUTH_AMERICA,1981,2000,70366,3464
Soybean Oil,OIL,Uruguay,SOUTH_AMERICA,1981,3843,1000,5575
Soybean Oil,OIL,Venezuela,SOUTH_AMERICA,1981,0,52529,12000
Soybean Oil,OIL,Bangladesh,SOUTH_ASIA,1981,11000,52000,0
Soybean Oil,OIL,India,SOUTH_ASIA,1981,30000,510000,158461
Soybean Oil,OIL,Pakistan,SOUTH_ASIA,1981,24000,321000,366
Soybean Oil,OIL,Sri Lanka,SOUTH_ASIA,1981,0,1000,0
Soybean Oil,OIL,Cambodia,SOUTHEAST_ASIA,1981,0,5000,0
Soybean Oil,OIL,Indonesia,SOUTHEAST_ASIA,1981,5673,66063,95343
Soybean Oil,OIL,Malaysia,SOUTHEAST_ASIA,1981,38941,47711,29000
Soybean Oil,OIL,Philippines,SOUTHEAST_ASIA,1981,4026,13503,4013
Soybean Oil,OIL,Singapore,SOUTHEAST_ASIA,1981,16562,27039,4000
Soybean Oil,OIL,Thailand,SOUTHEAST_ASIA,1981,8477,18732,33156
Soybean Oil,OIL,Vietnam,SOUTHEAST_ASIA,1981,2013,549,13908
Soybean Oil,OIL,Bolivia,SUB_SAHARAN,1981,6000,20366,30738
Soybean Oil,OIL,Burma,SUB_SAHARAN,1981,0,0,3477
Soybean Oil,OIL,Guyana,SUB_SAHARAN,1981,0,2000,0
Soybean Oil,OIL,Madagascar,SUB_SAHARAN,1981,0,11000,0
Soybean Oil,OIL,Mauritius,SUB_SAHARAN,1981,0,15000,0
Soybean Oil,OIL,Nigeria,SUB_SAHARAN,1981,0,62000,10980
Soybean Oil,OIL,Senegal,SUB_SAHARAN,1981,0,46000,0
Soybean Oil,OIL,South Africa,SUB_SAHARAN,1981,0,12915,5843
Soybean Oil,OIL,Tanzania,SUB_SAHARAN,1981,0,7000,0
Soybean Oil,OIL,Zambia,SUB_SAHARAN,1981,732,4000,2281
Soybean Oil,OIL,Zimbabwe,SUB_SAHARAN,1981,732,2098,31287
Soybean Oil,OIL,United States,UNITED_STATES,1981,7336613,2345977,14886705
Sunflowerseed Meal,OIL,Canada,ARCTIC_AMERICA,1981,86400,34400,160000
Sunflowerseed Meal,OIL,China,EAST_ASIA,1981,9600,0,1610600
Sunflowerseed Meal,OIL,Taiwan,EAST_ASIA,1981,0,0,2000
Sunflowerseed Meal,OIL,Austria,EUROPE,1981,7200,11400,800
Sunflowerseed Meal,OIL,Belgium,EUROPE,1981,28200,137400,32000
Sunflowerseed Meal,OIL,Bulgaria,EUROPE,1981,10400,12000,516600
Sunflowerseed Meal,OIL,Czechoslovakia,EUROPE,1981,40000,82400,47400
Sunflowerseed Meal,OIL,Denmark,EUROPE,1981,1000,242400,0
Sunflowerseed Meal,OIL,Finland,EUROPE,1981,0,4000,2000
Sunflowerseed Meal,OIL,France,EUROPE,1981,235400,106400,432400
Sunflowerseed Meal,OIL,Germany,EUROPE,1981,96000,794600,299000
Sunflowerseed Meal,OIL,Greece,EUROPE,1981,0,3200,5200
Sunflowerseed Meal,OIL,Hungary,EUROPE,1981,97600,0,700600
Sunflowerseed Meal,OIL,Ireland,EUROPE,1981,0,5000,0
Sunflowerseed Meal,OIL,Italy,EUROPE,1981,2000,102800,178800
Sunflowerseed Meal,OIL,Netherlands,EUROPE,1981,100800,218000,82000
Sunflowerseed Meal,OIL,Poland,EUROPE,1981,0,3200,0
Sunflowerseed Meal,OIL,Portugal,EUROPE,1981,32200,272400,168400
Sunflowerseed Meal,OIL,Romania,EUROPE,1981,0,0,925000
Sunflowerseed Meal,OIL,Spain,EUROPE,1981,6800,135200,565000
Sunflowerseed Meal,OIL,Sweden,EUROPE,1981,0,5600,0
Sunflowerseed Meal,OIL,Switzerland,EUROPE,1981,0,9600,6000
Sunflowerseed Meal,OIL,United Kingdom,EUROPE,1981,2400,92000,15000
Sunflowerseed Meal,OIL,Yugoslavia,EUROPE,1981,46000,74000,362600
Sunflowerseed Meal,OIL,Mexico,MIDDLE_AMERICA,1981,161400,538000,245000
Sunflowerseed Meal,OIL,Egypt,MIDDLE_EAST,1981,1600,0,7200
Sunflowerseed Meal,OIL,Iran,MIDDLE_EAST,1981,0,0,4000
Sunflowerseed Meal,OIL,Israel,MIDDLE_EAST,1981,0,0,10400
Sunflowerseed Meal,OIL,Morocco,MIDDLE_EAST,1981,0,0,8400
Sunflowerseed Meal,OIL,Turkey,MIDDLE_EAST,1981,4000,4000,670000
Sunflowerseed Meal,OIL,Australia,OCEANIA,1981,25600,19200,137000
Sunflowerseed Meal,OIL,Russia,RUSSIA,1981,0,25000,5416400
Sunflowerseed Meal,OIL,Argentina,SOUTH_AMERICA,1981,933000,179000,2381000
Sunflowerseed Meal,OIL,Brazil,SOUTH_AMERICA,1981,7000,0,33600
Sunflowerseed Meal,OIL,Uruguay,SOUTH_AMERICA,1981,8600,0,61400
Sunflowerseed Meal,OIL,India,SOUTH_ASIA,1981,15000,0,196200
Sunflowerseed Meal,OIL,Pakistan,SOUTH_ASIA,1981,0,0,21000
Sunflowerseed Meal,OIL,Burma,SUB_SAHARAN,1981,0,0,81000
Sunflowerseed Meal,OIL,South Africa,SUB_SAHARAN,1981,0,41600,314200
Sunflowerseed Meal,OIL,United States,UNITED_STATES,1981,1362400,174200,1829000
Sunflowerseed Oil,OIL,Canada,ARCTIC_AMERICA,1981,19764,9869,62195
Sunflowerseed Oil,OIL,China,EAST_ASIA,1981,2196,0,450756
Sunflowerseed Oil,OIL,Japan,EAST_ASIA,1981,3000,16000,3000
Sunflowerseed Oil,OIL,Taiwan,EAST_ASIA,1981,0,0,1000
Sunflowerseed Oil,OIL,Austria,EUROPE,1981,6647,31464,183
Sunflowerseed Oil,OIL,Belgium,EUROPE,1981,29647,62189,28000
Sunflowerseed Oil,OIL,Bulgaria,EUROPE,1981,27379,0,248631
Sunflowerseed Oil,OIL,Czechoslovakia,EUROPE,1981,9150,34274,24039
Sunflowerseed Oil,OIL,Denmark,EUROPE,1981,0,1549,0
Sunflowerseed Oil,OIL,Finland,EUROPE,1981,0,2915,2000
Sunflowerseed Oil,OIL,France,EUROPE,1981,86214,214274,160834
Sunflowerseed Oil,OIL,Germany,EUROPE,1981,142745,243591,202000
Sunflowerseed Oil,OIL,Greece,EUROPE,1981,0,732,2732
Sunflowerseed Oil,OIL,Hungary,EUROPE,1981,178326,0,339741
Sunflowerseed Oil,OIL,Ireland,EUROPE,1981,0,3000,0
Sunflowerseed Oil,OIL,Italy,EUROPE,1981,12000,49398,89738
Sunflowerseed Oil,OIL,Netherlands,EUROPE,1981,116843,114025,58000
Sunflowerseed Oil,OIL,Poland,EUROPE,1981,0,14732,0
Sunflowerseed Oil,OIL,Portugal,EUROPE,1981,28392,63449,110464
Sunflowerseed Oil,OIL,Romania,EUROPE,1981,75000,6000,469230
Sunflowerseed Oil,OIL,Spain,EUROPE,1981,21183,95267,288115
Sunflowerseed Oil,OIL,Sweden,EUROPE,1981,0,3281,0
Sunflowerseed Oil,OIL,Switzerland,EUROPE,1981,0,29196,4000
Sunflowerseed Oil,OIL,United Kingdom,EUROPE,1981,549,31405,12000
Sunflowerseed Oil,OIL,Yugoslavia,EUROPE,1981,9000,35660,168841
Sunflowerseed Oil,OIL,Cuba,MIDDLE_AMERICA,1981,0,99000,0
Sunflowerseed Oil,OIL,Mexico,MIDDLE_AMERICA,1981,37914,120205,179575
Sunflowerseed Oil,OIL,Algeria,MIDDLE_EAST,1981,0,104000,0
Sunflowerseed Oil,OIL,Egypt,MIDDLE_EAST,1981,366,27000,1647
Sunflowerseed Oil,OIL,Iran,MIDDLE_EAST,1981,0,0,915
Sunflowerseed Oil,OIL,Iraq,MIDDLE_EAST,1981,0,6000,0
Sunflowerseed Oil,OIL,Israel,MIDDLE_EAST,1981,0,0,4464
Sunflowerseed Oil,OIL,Libya,MIDDLE_EAST,1981,0,13000,0
Sunflowerseed Oil,OIL,Morocco,MIDDLE_EAST,1981,0,0,3464
Sunflowerseed Oil,OIL,Turkey,MIDDLE_EAST,1981,67915,79915,328225
Sunflowerseed Oil,OIL,Australia,OCEANIA,1981,5856,6392,56045
Sunflowerseed Oil,OIL,Russia,RUSSIA,1981,109000,130000,2458074
Sunflowerseed Oil,OIL,Argentina,SOUTH_AMERICA,1981,527155,82110,1045340
Sunflowerseed Oil,OIL,Brazil,SOUTH_AMERICA,1981,4000,0,13941
Sunflowerseed Oil,OIL,Uruguay,SOUTH_AMERICA,1981,366,1000,20784
Sunflowerseed Oil,OIL,Venezuela,SOUTH_AMERICA,1981,0,27000,0
Sunflowerseed Oil,OIL,India,SOUTH_ASIA,1981,0,0,83097
Sunflowerseed Oil,OIL,Pakistan,SOUTH_ASIA,1981,0,0,7745
Sunflowerseed Oil,OIL,Burma,SUB_SAHARAN,1981,0,0,35810
Sunflowerseed Oil,OIL,South Africa,SUB_SAHARAN,1981,0,9516,175482
Sunflowerseed Oil,OIL,United States,UNITED_STATES,1981,425734,80162,509405
Chicken,POULTRY,Canada,ARCTIC_AMERICA,1981,3000,23000,399000
Chicken,POULTRY,Hong Kong,EAST_ASIA,1981,1000,56000,29000
Chicken,POULTRY,Japan,EAST_ASIA,1981,0,98000,1003000
Chicken,POULTRY,Taiwan,EAST_ASIA,1981,0,0,193000
Chicken,POULTRY,Albania,EUROPE,1981,0,0,11000
Chicken,POULTRY,Austria,EUROPE,1981,0,5000,55000
Chicken,POULTRY,Belgium,EUROPE,1981,8000,15000,109000
Chicken,POULTRY,Czechoslovakia,EUROPE,1981,30000,0,143000
Chicken,POULTRY,Denmark,EUROPE,1981,54000,0,90000
Chicken,POULTRY,Finland,EUROPE,1981,0,0,12000
Chicken,POULTRY,France,EUROPE,1981,319000,8000,776000
Chicken,POULTRY,Germany,EUROPE,1981,43000,167000,326000
Chicken,POULTRY,Greece,EUROPE,1981,3000,0,129000
Chicken,POULTRY,Hungary,EUROPE,1981,110000,0,305000
Chicken,POULTRY,Ireland,EUROPE,1981,2000,5000,31000
Chicken,POULTRY,Italy,EUROPE,1981,4000,9000,561000
Chicken,POULTRY,Netherlands,EUROPE,1981,243000,9000,351000
Chicken,POULTRY,Norway,EUROPE,1981,0,0,8000
Chicken,POULTRY,Poland,EUROPE,1981,0,0,153000
Chicken,POULTRY,Portugal,EUROPE,1981,0,0,135000
Chicken,POULTRY,Romania,EUROPE,1981,40000,0,330000
Chicken,POULTRY,Russia,EUROPE,1981,0,169000,1050000
Chicken,POULTRY,Spain,EUROPE,1981,0,10000,815000
Chicken,POULTRY,Sweden,EUROPE,1981,1000,0,41000
Chicken,POULTRY,Switzerland,EUROPE,1981,0,23000,22000
Chicken,POULTRY,United Kingdom,EUROPE,1981,8000,17000,557000
Chicken,POULTRY,Yugoslavia,EUROPE,1981,7000,0,225000
Chicken,POULTRY,Bahamas,MIDDLE_AMERICA,1981,0,1000,8000
Chicken,POULTRY,Barbados,MIDDLE_AMERICA,1981,0,3000,6000
Chicken,POULTRY,Costa Rica,MIDDLE_AMERICA,1981,0,0,5000
Chicken,POULTRY,Cuba,MIDDLE_AMERICA,1981,0,22000,82000
Chicken,POULTRY,Dominican Republic,MIDDLE_AMERICA,1981,0,1000,64000
Chicken,POULTRY,Jamaica,MIDDLE_AMERICA,1981,0,25000,30000
Chicken,POULTRY,Mexico,MIDDLE_AMERICA,1981,0,20000,426000
Chicken,POULTRY,Egypt,MIDDLE_EAST,1981,0,110000,128000
Chicken,POULTRY,Iraq,MIDDLE_EAST,1981,0,138000,75000
Chicken,POULTRY,Israel,MIDDLE_EAST,1981,1000,0,104000
Chicken,POULTRY,Lebanon,MIDDLE_EAST,1981,0,3000,20000
Chicken,POULTRY,Turkey,MIDDLE_EAST,1981,1000,0,48000
Chicken,POULTRY,Australia,OCEANIA,1981,7000,0,276000
Chicken,POULTRY,Argentina,SOUTH_AMERICA,1981,0,10000,256000
Chicken,POULTRY,Brazil,SOUTH_AMERICA,1981,294000,0,1400000
Chicken,POULTRY,Peru,SOUTH_AMERICA,1981,0,0,140000
Chicken,POULTRY,Venezuela,SOUTH_AMERICA,1981,0,26000,244000
Chicken,POULTRY,Singapore,SOUTHEAST_ASIA,1981,5000,28000,53000
Chicken,POULTRY,Thailand,SOUTHEAST_ASIA,1981,32000,0,275000
Chicken,POULTRY,South Africa,SUB_SAHARAN,1981,22000,1000,264000
Chicken,POULTRY,United States,UNITED_STATES,1981,326000,0,5436000
Turkey,POULTRY,Canada,ARCTIC_AMERICA,1981,1000,2000,95000
Turkey,POULTRY,Hong Kong,EAST_ASIA,1981,0,1000,0
Turkey,POULTRY,Austria,EUROPE,1981,0,2000,3000
Turkey,POULTRY,Belgium,EUROPE,1981,1000,5000,5000
Turkey,POULTRY,Czechoslovakia,EUROPE,1981,0,0,8000
Turkey,POULTRY,Denmark,EUROPE,1981,2000,0,3000
Turkey,POULTRY,France,EUROPE,1981,24000,1000,218000
Turkey,POULTRY,Germany,EUROPE,1981,0,52000,41000
Turkey,POULTRY,Greece,EUROPE,1981,0,0,3000
Turkey,POULTRY,Ireland,EUROPE,1981,0,0,11000
Turkey,POULTRY,Italy,EUROPE,1981,3000,1000,227000
Turkey,POULTRY,Netherlands,EUROPE,1981,14000,8000,12000
Turkey,POULTRY,Norway,EUROPE,1981,0,0,1000
Turkey,POULTRY,Poland,EUROPE,1981,0,0,20000
Turkey,POULTRY,Portugal,EUROPE,1981,0,0,20000
Turkey,POULTRY,Russia,EUROPE,1981,0,15000,78000
Turkey,POULTRY,Spain,EUROPE,1981,1000,1000,15000
Turkey,POULTRY,Sweden,EUROPE,1981,0,0,2000
Turkey,POULTRY,Switzerland,EUROPE,1981,0,3000,0
Turkey,POULTRY,United Kingdom,EUROPE,1981,4000,1000,117000
Turkey,POULTRY,Yugoslavia,EUROPE,1981,0,0,22000
Turkey,POULTRY,Mexico,MIDDLE_AMERICA,1981,0,0,31000
Turkey,POULTRY,Egypt,MIDDLE_EAST,1981,0,16000,4000
Turkey,POULTRY,Israel,MIDDLE_EAST,1981,2000,0,43000
Turkey,POULTRY,Turkey,MIDDLE_EAST,1981,0,0,6000
Turkey,POULTRY,Australia,OCEANIA,1981,0,0,9000
Turkey,POULTRY,Argentina,SOUTH_AMERICA,1981,0,0,4000
Turkey,POULTRY,Brazil,SOUTH_AMERICA,1981,0,0,19000
Turkey,POULTRY,Peru,SOUTH_AMERICA,1981,0,0,2000
Turkey,POULTRY,United States,UNITED_STATES,1981,29000,0,1169000
Coffee,SPECIAL,Costa Rica,MIDDLE_AMERICA,1981,215340,27900,213840
Coffee,SPECIAL,Cote d'Ivoire,MIDDLE_AMERICA,1981,765720,221760,499200
Coffee,SPECIAL,Cuba,MIDDLE_AMERICA,1981,36240,37200,45960
Coffee,SPECIAL,Dominican Republic,MIDDLE_AMERICA,1981,93960,26400,97560
Coffee,SPECIAL,El Salvador,MIDDLE_AMERICA,1981,362460,71520,346320
Coffee,SPECIAL,Guatemala,MIDDLE_AMERICA,1981,331920,47280,318360
Coffee,SPECIAL,Haiti,MIDDLE_AMERICA,1981,35100,2100,59280
Coffee,SPECIAL,Honduras,MIDDLE_AMERICA,1981,131460,12000,144000
Coffee,SPECIAL,Jamaica,MIDDLE_AMERICA,1981,2340,900,2760
Coffee,SPECIAL,Mexico,MIDDLE_AMERICA,1981,313800,55800,468000
Coffee,SPECIAL,Nicaragua,MIDDLE_AMERICA,1981,113820,9900,120480
Coffee,SPECIAL,Panama,MIDDLE_AMERICA,1981,8460,1500,14280
Coffee,SPECIAL,Trinidad and Tobago,MIDDLE_AMERICA,1981,3660,540,5280
Coffee,SPECIAL,Angola,MIDDLE_EAST,1981,180000,108000,47040
Coffee,SPECIAL,Yemen,MIDDLE_EAST,1981,5760,0,6960
Coffee,SPECIAL,New Caledonia,OCEANIA,1981,0,0,960
Coffee,SPECIAL,Papua New Guinea,OCEANIA,1981,103020,1080,110040
Coffee,SPECIAL,Brazil,SOUTH_AMERICA,1981,2936040,372300,3960000
Coffee,SPECIAL,Colombia,SOUTH_AMERICA,1981,1681260,380340,1721040
Coffee,SPECIAL,Ecuador,SOUTH_AMERICA,1981,198120,33840,215040
Coffee,SPECIAL,Paraguay,SOUTH_AMERICA,1981,9900,3480,12000
Coffee,SPECIAL,Peru,SOUTH_AMERICA,1981,104640,11400,132000
Coffee,SPECIAL,Venezuela,SOUTH_AMERICA,1981,17940,12060,132840
Coffee,SPECIAL,India,SOUTH_ASIA,1981,233100,48060,304800
Coffee,SPECIAL,Sri Lanka,SOUTH_ASIA,1981,7500,2040,6480
Coffee,SPECIAL,Indonesia,SOUTHEAST_ASIA,1981,526320,39720,694200
Coffee,SPECIAL,Malaysia,SOUTHEAST_ASIA,1981,16740,27360,10680
Coffee,SPECIAL,Philippines,SOUTHEAST_ASIA,1981,84000,25680,128040
Coffee,SPECIAL,Thailand,SOUTHEAST_ASIA,1981,15600,960,33240
Coffee,SPECIAL,Vietnam,SOUTHEAST_ASIA,1981,8280,0,9240
Coffee,SPECIAL,Benin,SUB_SAHARAN,1981,4320,0,4440
Coffee,SPECIAL,Bolivia,SUB_SAHARAN,1981,12720,1200,16200
Coffee,SPECIAL,Burundi,SUB_SAHARAN,1981,81120,180,87600
Coffee,SPECIAL,Cameroon,SUB_SAHARAN,1981,268560,52020,222000
Coffee,SPECIAL,Central African Republic,SUB_SAHARAN,1981,32400,600,34080
Coffee,SPECIAL,Congo (Brazzaville),SUB_SAHARAN,1981,5340,660,4320
Coffee,SPECIAL,Congo (Kinshasa),SUB_SAHARAN,1981,182400,39600,171000
Coffee,SPECIAL,Equatorial Guinea,SUB_SAHARAN,1981,1500,720,2400
Coffee,SPECIAL,Ethiopia,SUB_SAHARAN,1981,240660,65280,385440
Coffee,SPECIAL,Gabon,SUB_SAHARAN,1981,1680,0,1800
Coffee,SPECIAL,Ghana,SUB_SAHARAN,1981,3600,720,4200
Coffee,SPECIAL,Guinea,SUB_SAHARAN,1981,9780,2160,7680
Coffee,SPECIAL,Guyana,SUB_SAHARAN,1981,840,0,3120
Coffee,SPECIAL,Kenya,SUB_SAHARAN,1981,239700,60600,167520
Coffee,SPECIAL,Liberia,SUB_SAHARAN,1981,20460,1980,19800
Coffee,SPECIAL,Madagascar,SUB_SAHARAN,1981,144900,18180,156600
Coffee,SPECIAL,Malawi,SUB_SAHARAN,1981,1320,60,1200
Coffee,SPECIAL,Nigeria,SUB_SAHARAN,1981,6240,22560,6240
Coffee,SPECIAL,Rwanda,SUB_SAHARAN,1981,65880,6660,60240
Coffee,SPECIAL,Sierra Leone,SUB_SAHARAN,1981,24780,2460,21120
Coffee,SPECIAL,Tanzania,SUB_SAHARAN,1981,137760,25320,115080
Coffee,SPECIAL,Togo,SUB_SAHARAN,1981,30900,3120,27000
Coffee,SPECIAL,Uganda,SUB_SAHARAN,1981,398880,48480,346200
Coffee,SPECIAL,Zambia,SUB_SAHARAN,1981,60,540,240
Coffee,SPECIAL,Zimbabwe,SUB_SAHARAN,1981,10980,1440,9840
Coffee,SPECIAL,United States,UNITED_STATES,1981,4320,13680,27480
Sugar (Beet & Cane),SPECIAL,Canada,ARCTIC_AMERICA,1981,95000,929000,141000
Sugar (Beet & Cane),SPECIAL,China,EAST_ASIA,1981,173000,2150000,3650000
Sugar (Beet & Cane),SPECIAL,Hong Kong,EAST_ASIA,1981,10000,124000,0
Sugar (Beet & Cane),SPECIAL,Japan,EAST_ASIA,1981,5000,2209000,773000
Sugar (Beet & Cane),SPECIAL,Macau,EAST_ASIA,1981,0,3000,0
Sugar (Beet & Cane),SPECIAL,Mongolia,EAST_ASIA,1981,0,50000,0
Sugar (Beet & Cane),SPECIAL,North Korea,EAST_ASIA,1981,0,114000,0
Sugar (Beet & Cane),SPECIAL,South Korea,EAST_ASIA,1981,300000,710000,0
Sugar (Beet & Cane),SPECIAL,Taiwan,EAST_ASIA,1981,381000,0,771000
Sugar (Beet & Cane),SPECIAL,Albania,EUROPE,1981,0,26000,25000
Sugar (Beet & Cane),SPECIAL,Austria,EUROPE,1981,130000,0,486000
Sugar (Beet & Cane),SPECIAL,Bulgaria,EUROPE,1981,3000,241000,148000
Sugar (Beet & Cane),SPECIAL,Czechoslovakia,EUROPE,1981,151000,129000,747000
Sugar (Beet & Cane),SPECIAL,EU-15,EUROPE,1981,6632000,2585000,16698000
Sugar (Beet & Cane),SPECIAL,Finland,EUROPE,1981,75000,190000,99000
Sugar (Beet & Cane),SPECIAL,French Polynesia,EUROPE,1981,0,6000,0
Sugar (Beet & Cane),SPECIAL,French West Indies,EUROPE,1981,59000,0,77000
Sugar (Beet & Cane),SPECIAL,Germany,EUROPE,1981,0,0,0
Sugar (Beet & Cane),SPECIAL,Gibraltar,EUROPE,1981,0,1000,0
Sugar (Beet & Cane),SPECIAL,Greenland,EUROPE,1981,0,2000,0
Sugar (Beet & Cane),SPECIAL,Hungary,EUROPE,1981,16000,41000,601000
Sugar (Beet & Cane),SPECIAL,Iceland,EUROPE,1981,0,10000,0
Sugar (Beet & Cane),SPECIAL,Italy,EUROPE,1981,0,0,0
Sugar (Beet & Cane),SPECIAL,Malta,EUROPE,1981,0,16000,0
Sugar (Beet & Cane),SPECIAL,Netherlands,EUROPE,1981,0,8000,0
Sugar (Beet & Cane),SPECIAL,Norway,EUROPE,1981,0,174000,0
Sugar (Beet & Cane),SPECIAL,Poland,EUROPE,1981,101000,73000,1873000
Sugar (Beet & Cane),SPECIAL,Portugal,EUROPE,1981,3000,327000,4000
Sugar (Beet & Cane),SPECIAL,Romania,EUROPE,1981,29000,215000,553000
Sugar (Beet & Cane),SPECIAL,Somalia,EUROPE,1981,0,15000,40000
Sugar (Beet & Cane),SPECIAL,Spain,EUROPE,1981,0,103000,1115000
Sugar (Beet & Cane),SPECIAL,Sweden,EUROPE,1981,22000,21000,356000
Sugar (Beet & Cane),SPECIAL,Switzerland,EUROPE,1981,4000,165000,135000
Sugar (Beet & Cane),SPECIAL,Yugoslavia,EUROPE,1981,11000,31000,869000
Sugar (Beet & Cane),SPECIAL,Bahamas,MIDDLE_AMERICA,1981,0,8000,0
Sugar (Beet & Cane),SPECIAL,Barbados,MIDDLE_AMERICA,1981,88000,0,88000
Sugar (Beet & Cane),SPECIAL,Belize,MIDDLE_AMERICA,1981,99000,0,108000
Sugar (Beet & Cane),SPECIAL,Bermuda,MIDDLE_AMERICA,1981,0,2000,0
Sugar (Beet & Cane),SPECIAL,Costa Rica,MIDDLE_AMERICA,1981,46000,11000,194000
Sugar (Beet & Cane),SPECIAL,Cote d'Ivoire,MIDDLE_AMERICA,1981,78000,9000,166000
Sugar (Beet & Cane),SPECIAL,Cuba,MIDDLE_AMERICA,1981,7943000,30000,8210000
Sugar (Beet & Cane),SPECIAL,Dominican Republic,MIDDLE_AMERICA,1981,787000,0,1217000
Sugar (Beet & Cane),SPECIAL,El Salvador,MIDDLE_AMERICA,1981,60000,0,187000
Sugar (Beet & Cane),SPECIAL,Grenada,MIDDLE_AMERICA,1981,0,3000,0
